Stage,LA Name,Seed Code,School Name,Organiser,Percentage Achieved expected level
"P1, P4 & P7 combined",Glasgow City,8406820,Blackfriars Primary School,Listening and Talking,79.84496124
"P1, P4 & P7 combined",Glasgow City,8406820,Blackfriars Primary School,Reading,71.31782946
"P1, P4 & P7 combined",Glasgow City,8406820,Blackfriars Primary School,Writing,62.79069767
"P1, P4 & P7 combined",Glasgow City,8406820,Blackfriars Primary School,Numeracy,72.09302326
"P1, P4 & P7 combined",Glasgow City,8406928,Blairdardie Primary School,Listening and Talking,85.71428571
"P1, P4 & P7 combined",Glasgow City,8406928,Blairdardie Primary School,Reading,76.57142857
"P1, P4 & P7 combined",Glasgow City,8406928,Blairdardie Primary School,Writing,74.28571429
"P1, P4 & P7 combined",Glasgow City,8406928,Blairdardie Primary School,Numeracy,77.14285714
"P1, P4 & P7 combined",Glasgow City,8407428,Broomhill Primary School,Listening and Talking,86.77248677
"P1, P4 & P7 combined",Glasgow City,8407428,Broomhill Primary School,Reading,84.65608466
"P1, P4 & P7 combined",Glasgow City,8407428,Broomhill Primary School,Writing,83.06878307
"P1, P4 & P7 combined",Glasgow City,8407428,Broomhill Primary School,Numeracy,87.3015873
"P1, P4 & P7 combined",Glasgow City,8407827,Cadder Primary School,Listening and Talking,64.63414634
"P1, P4 & P7 combined",Glasgow City,8407827,Cadder Primary School,Reading,54.87804878
"P1, P4 & P7 combined",Glasgow City,8407827,Cadder Primary School,Writing,45.12195122
"P1, P4 & P7 combined",Glasgow City,8407827,Cadder Primary School,Numeracy,63.41463415
"P1, P4 & P7 combined",Glasgow City,8408025,Cardonald Primary School,Listening and Talking,79.52755906
"P1, P4 & P7 combined",Glasgow City,8408025,Cardonald Primary School,Reading,76.37795276
"P1, P4 & P7 combined",Glasgow City,8408025,Cardonald Primary School,Writing,70.07874016
"P1, P4 & P7 combined",Glasgow City,8408025,Cardonald Primary School,Numeracy,74.80314961
"P1, P4 & P7 combined",Glasgow City,8410020,Pirie Park Primary School,Listening and Talking,96.3190184
"P1, P4 & P7 combined",Glasgow City,8410020,Pirie Park Primary School,Reading,78.52760736
"P1, P4 & P7 combined",Glasgow City,8410020,Pirie Park Primary School,Writing,73.00613497
"P1, P4 & P7 combined",Glasgow City,8410020,Pirie Park Primary School,Numeracy,80.98159509
"P1, P4 & P7 combined",Glasgow City,8410321,Carntyne Primary School,Listening and Talking,74.07407407
"P1, P4 & P7 combined",Glasgow City,8410321,Carntyne Primary School,Reading,73.14814815
"P1, P4 & P7 combined",Glasgow City,8410321,Carntyne Primary School,Writing,64.81481481
"P1, P4 & P7 combined",Glasgow City,8410321,Carntyne Primary School,Numeracy,74.07407407
"P1, P4 & P7 combined",Glasgow City,8410429,Ashpark Primary School,Listening and Talking,83.2
"P1, P4 & P7 combined",Glasgow City,8410429,Ashpark Primary School,Reading,80
"P1, P4 & P7 combined",Glasgow City,8410429,Ashpark Primary School,Writing,78.4
"P1, P4 & P7 combined",Glasgow City,8410429,Ashpark Primary School,Numeracy,80.8
"P1, P4 & P7 combined",Glasgow City,8410526,Castleton Primary School,Listening and Talking,81.16883117
"P1, P4 & P7 combined",Glasgow City,8410526,Castleton Primary School,Reading,71.42857143
"P1, P4 & P7 combined",Glasgow City,8410526,Castleton Primary School,Writing,62.98701299
"P1, P4 & P7 combined",Glasgow City,8410526,Castleton Primary School,Numeracy,70.77922078
"P1, P4 & P7 combined",Glasgow City,8410623,Chirnsyde Primary School,Listening and Talking,86.41975309
"P1, P4 & P7 combined",Glasgow City,8410623,Chirnsyde Primary School,Reading,85.18518519
"P1, P4 & P7 combined",Glasgow City,8410623,Chirnsyde Primary School,Writing,81.48148148
"P1, P4 & P7 combined",Glasgow City,8410623,Chirnsyde Primary School,Numeracy,83.95061728
"P1, P4 & P7 combined",Glasgow City,8411026,Corpus Christi Primary School,Listening and Talking,85.79881657
"P1, P4 & P7 combined",Glasgow City,8411026,Corpus Christi Primary School,Reading,79.28994083
"P1, P4 & P7 combined",Glasgow City,8411026,Corpus Christi Primary School,Writing,76.33136095
"P1, P4 & P7 combined",Glasgow City,8411026,Corpus Christi Primary School,Numeracy,78.10650888
"P1, P4 & P7 combined",Glasgow City,8411123,Avenue End Primary School,Listening and Talking,82.22222222
"P1, P4 & P7 combined",Glasgow City,8411123,Avenue End Primary School,Reading,74.07407407
"P1, P4 & P7 combined",Glasgow City,8411123,Avenue End Primary School,Writing,72.59259259
"P1, P4 & P7 combined",Glasgow City,8411123,Avenue End Primary School,Numeracy,77.77777778
"P1, P4 & P7 combined",Glasgow City,8411220,Craigton Primary School & Nursery Class,Listening and Talking,86.72566372
"P1, P4 & P7 combined",Glasgow City,8411220,Craigton Primary School & Nursery Class,Reading,67.25663717
"P1, P4 & P7 combined",Glasgow City,8411220,Craigton Primary School & Nursery Class,Writing,65.48672566
"P1, P4 & P7 combined",Glasgow City,8411220,Craigton Primary School & Nursery Class,Numeracy,70.79646018
"P1, P4 & P7 combined",Glasgow City,8411328,Croftfoot Primary School,Listening and Talking,71.83098592
"P1, P4 & P7 combined",Glasgow City,8411328,Croftfoot Primary School,Reading,69.71830986
"P1, P4 & P7 combined",Glasgow City,8411328,Croftfoot Primary School,Writing,58.45070423
"P1, P4 & P7 combined",Glasgow City,8411328,Croftfoot Primary School,Numeracy,61.26760563
"P1, P4 & P7 combined",Glasgow City,8411425,Cuthbertson Primary School and Nursery Class,Listening and Talking,63.12056738
"P1, P4 & P7 combined",Glasgow City,8411425,Cuthbertson Primary School and Nursery Class,Reading,56.73758865
"P1, P4 & P7 combined",Glasgow City,8411425,Cuthbertson Primary School and Nursery Class,Writing,46.80851064
"P1, P4 & P7 combined",Glasgow City,8411425,Cuthbertson Primary School and Nursery Class,Numeracy,58.15602837
"P1, P4 & P7 combined",Glasgow City,8411522,Dalmarnock Primary School,Listening and Talking,77.3006135
"P1, P4 & P7 combined",Glasgow City,8411522,Dalmarnock Primary School,Reading,71.7791411
"P1, P4 & P7 combined",Glasgow City,8411522,Dalmarnock Primary School,Writing,65.64417178
"P1, P4 & P7 combined",Glasgow City,8411522,Dalmarnock Primary School,Numeracy,68.71165644
"P1, P4 & P7 combined",Glasgow City,8411921,Antonine Primary School,Listening and Talking,80.16528926
"P1, P4 & P7 combined",Glasgow City,8411921,Antonine Primary School,Reading,69.4214876
"P1, P4 & P7 combined",Glasgow City,8411921,Antonine Primary School,Writing,65.2892562
"P1, P4 & P7 combined",Glasgow City,8411921,Antonine Primary School,Numeracy,71.90082645
"P1, P4 & P7 combined",Glasgow City,8412022,Dunard Primary School & Nursery Class,Listening and Talking,90.08264463
"P1, P4 & P7 combined",Glasgow City,8412022,Dunard Primary School & Nursery Class,Reading,81.81818182
"P1, P4 & P7 combined",Glasgow City,8412022,Dunard Primary School & Nursery Class,Writing,77.68595041
"P1, P4 & P7 combined",Glasgow City,8412022,Dunard Primary School & Nursery Class,Numeracy,78.51239669
"P1, P4 & P7 combined",Glasgow City,8412227,Eastbank Primary School,Listening and Talking,81.51260504
"P1, P4 & P7 combined",Glasgow City,8412227,Eastbank Primary School,Reading,75.6302521
"P1, P4 & P7 combined",Glasgow City,8412227,Eastbank Primary School,Writing,73.1092437
"P1, P4 & P7 combined",Glasgow City,8412227,Eastbank Primary School,Numeracy,84.03361345
"P1, P4 & P7 combined",Glasgow City,8412529,Elmvale Primary School & Nursery Class,Listening and Talking,93.10344828
"P1, P4 & P7 combined",Glasgow City,8412529,Elmvale Primary School & Nursery Class,Reading,77.24137931
"P1, P4 & P7 combined",Glasgow City,8412529,Elmvale Primary School & Nursery Class,Writing,73.10344828
"P1, P4 & P7 combined",Glasgow City,8412529,Elmvale Primary School & Nursery Class,Numeracy,82.06896552
"P1, P4 & P7 combined",Glasgow City,8412723,Garnetbank Primary School,Listening and Talking,86.31578947
"P1, P4 & P7 combined",Glasgow City,8412723,Garnetbank Primary School,Reading,78.94736842
"P1, P4 & P7 combined",Glasgow City,8412723,Garnetbank Primary School,Writing,80
"P1, P4 & P7 combined",Glasgow City,8412723,Garnetbank Primary School,Numeracy,76.84210526
"P1, P4 & P7 combined",Glasgow City,8412928,Golfhill Primary School,Listening and Talking,73.80952381
"P1, P4 & P7 combined",Glasgow City,8412928,Golfhill Primary School,Reading,57.14285714
"P1, P4 & P7 combined",Glasgow City,8412928,Golfhill Primary School,Writing,52.38095238
"P1, P4 & P7 combined",Glasgow City,8412928,Golfhill Primary School,Numeracy,69.04761905
"P1, P4 & P7 combined",Glasgow City,8413029,Gowanbank Primary School,Listening and Talking,61.68224299
"P1, P4 & P7 combined",Glasgow City,8413029,Gowanbank Primary School,Reading,59.81308411
"P1, P4 & P7 combined",Glasgow City,8413029,Gowanbank Primary School,Writing,57.94392523
"P1, P4 & P7 combined",Glasgow City,8413029,Gowanbank Primary School,Numeracy,57.94392523
"P1, P4 & P7 combined",Glasgow City,8413223,Haghill Park Primary School & Nursery Class,Listening and Talking,68.57142857
"P1, P4 & P7 combined",Glasgow City,8413223,Haghill Park Primary School & Nursery Class,Reading,68.57142857
"P1, P4 & P7 combined",Glasgow City,8413223,Haghill Park Primary School & Nursery Class,Writing,65.71428571
"P1, P4 & P7 combined",Glasgow City,8413223,Haghill Park Primary School & Nursery Class,Numeracy,74.28571429
"P1, P4 & P7 combined",Glasgow City,8413525,Hillhead Primary School,Listening and Talking,90.69767442
"P1, P4 & P7 combined",Glasgow City,8413525,Hillhead Primary School,Reading,84.10852713
"P1, P4 & P7 combined",Glasgow City,8413525,Hillhead Primary School,Writing,82.55813953
"P1, P4 & P7 combined",Glasgow City,8413525,Hillhead Primary School,Numeracy,85.65891473
"P1, P4 & P7 combined",Glasgow City,8413622,Hillington Primary School,Listening and Talking,82.05128205
"P1, P4 & P7 combined",Glasgow City,8413622,Hillington Primary School,Reading,79.48717949
"P1, P4 & P7 combined",Glasgow City,8413622,Hillington Primary School,Writing,74.35897436
"P1, P4 & P7 combined",Glasgow City,8413622,Hillington Primary School,Numeracy,77.77777778
"P1, P4 & P7 combined",Glasgow City,8414122,Holy Cross Primary School,Listening and Talking,70.72072072
"P1, P4 & P7 combined",Glasgow City,8414122,Holy Cross Primary School,Reading,62.16216216
"P1, P4 & P7 combined",Glasgow City,8414122,Holy Cross Primary School,Writing,50.45045045
"P1, P4 & P7 combined",Glasgow City,8414122,Holy Cross Primary School,Numeracy,51.35135135
"P1, P4 & P7 combined",Glasgow City,8414327,Cleeves Primary School,Listening and Talking,76.74418605
"P1, P4 & P7 combined",Glasgow City,8414327,Cleeves Primary School,Reading,61.62790698
"P1, P4 & P7 combined",Glasgow City,8414327,Cleeves Primary School,Writing,54.65116279
"P1, P4 & P7 combined",Glasgow City,8414327,Cleeves Primary School,Numeracy,65.11627907
"P1, P4 & P7 combined",Glasgow City,8414521,Hyndland Primary School,Listening and Talking,97-100%
"P1, P4 & P7 combined",Glasgow City,8414521,Hyndland Primary School,Reading,96.20253165
"P1, P4 & P7 combined",Glasgow City,8414521,Hyndland Primary School,Writing,96.20253165
"P1, P4 & P7 combined",Glasgow City,8414521,Hyndland Primary School,Numeracy,96.83544304
"P1, P4 & P7 combined",Glasgow City,8414629,Ibrox Primary School & Nursery Class,Listening and Talking,71.42857143
"P1, P4 & P7 combined",Glasgow City,8414629,Ibrox Primary School & Nursery Class,Reading,60.71428571
"P1, P4 & P7 combined",Glasgow City,8414629,Ibrox Primary School & Nursery Class,Writing,55.95238095
"P1, P4 & P7 combined",Glasgow City,8414629,Ibrox Primary School & Nursery Class,Numeracy,59.52380952
"P1, P4 & P7 combined",Glasgow City,8414823,Kelvindale Primary School,Listening and Talking,97-100%
"P1, P4 & P7 combined",Glasgow City,8414823,Kelvindale Primary School,Reading,93.78881988
"P1, P4 & P7 combined",Glasgow City,8414823,Kelvindale Primary School,Writing,89.44099379
"P1, P4 & P7 combined",Glasgow City,8414823,Kelvindale Primary School,Numeracy,87.57763975
"P1, P4 & P7 combined",Glasgow City,8415129,King's Park Primary School,Listening and Talking,88.57142857
"P1, P4 & P7 combined",Glasgow City,8415129,King's Park Primary School,Reading,82.14285714
"P1, P4 & P7 combined",Glasgow City,8415129,King's Park Primary School,Writing,82.85714286
"P1, P4 & P7 combined",Glasgow City,8415129,King's Park Primary School,Numeracy,85.71428571
"P1, P4 & P7 combined",Glasgow City,8415226,Knightswood Primary School,Listening and Talking,91.1627907
"P1, P4 & P7 combined",Glasgow City,8415226,Knightswood Primary School,Reading,86.04651163
"P1, P4 & P7 combined",Glasgow City,8415226,Knightswood Primary School,Writing,81.86046512
"P1, P4 & P7 combined",Glasgow City,8415226,Knightswood Primary School,Numeracy,83.25581395
"P1, P4 & P7 combined",Glasgow City,8415323,Wallacewell Primary School,Listening and Talking,90.75144509
"P1, P4 & P7 combined",Glasgow City,8415323,Wallacewell Primary School,Reading,83.8150289
"P1, P4 & P7 combined",Glasgow City,8415323,Wallacewell Primary School,Writing,82.08092486
"P1, P4 & P7 combined",Glasgow City,8415323,Wallacewell Primary School,Numeracy,84.39306358
"P1, P4 & P7 combined",Glasgow City,8415420,Langside Primary School,Listening and Talking,87.80487805
"P1, P4 & P7 combined",Glasgow City,8415420,Langside Primary School,Reading,84.75609756
"P1, P4 & P7 combined",Glasgow City,8415420,Langside Primary School,Writing,82.31707317
"P1, P4 & P7 combined",Glasgow City,8415420,Langside Primary School,Numeracy,85.97560976
"P1, P4 & P7 combined",Glasgow City,8416028,Lorne Street Primary School,Listening and Talking,80.6122449
"P1, P4 & P7 combined",Glasgow City,8416028,Lorne Street Primary School,Reading,77.55102041
"P1, P4 & P7 combined",Glasgow City,8416028,Lorne Street Primary School,Writing,74.48979592
"P1, P4 & P7 combined",Glasgow City,8416028,Lorne Street Primary School,Numeracy,76.53061224
"P1, P4 & P7 combined",Glasgow City,8416125,Our Lady of Lourdes Primary School & Nursery Class,Listening and Talking,84.93150685
"P1, P4 & P7 combined",Glasgow City,8416125,Our Lady of Lourdes Primary School & Nursery Class,Reading,78.08219178
"P1, P4 & P7 combined",Glasgow City,8416125,Our Lady of Lourdes Primary School & Nursery Class,Writing,73.97260274
"P1, P4 & P7 combined",Glasgow City,8416125,Our Lady of Lourdes Primary School & Nursery Class,Numeracy,78.08219178
"P1, P4 & P7 combined",Glasgow City,8416222,Crookston Castle Primary School,Listening and Talking,63.88888889
"P1, P4 & P7 combined",Glasgow City,8416222,Crookston Castle Primary School,Reading,62.67281106
"P1, P4 & P7 combined",Glasgow City,8416222,Crookston Castle Primary School,Writing,42.12962963
"P1, P4 & P7 combined",Glasgow City,8416222,Crookston Castle Primary School,Numeracy,53.24074074
"P1, P4 & P7 combined",Glasgow City,8416524,Merrylee Primary School,Listening and Talking,93.92265193
"P1, P4 & P7 combined",Glasgow City,8416524,Merrylee Primary School,Reading,87.84530387
"P1, P4 & P7 combined",Glasgow City,8416524,Merrylee Primary School,Writing,82.32044199
"P1, P4 & P7 combined",Glasgow City,8416524,Merrylee Primary School,Numeracy,83.42541436
"P1, P4 & P7 combined",Glasgow City,8416621,Cranhill Primary School,Listening and Talking,78.68852459
"P1, P4 & P7 combined",Glasgow City,8416621,Cranhill Primary School,Reading,57.37704918
"P1, P4 & P7 combined",Glasgow City,8416621,Cranhill Primary School,Writing,57.37704918
"P1, P4 & P7 combined",Glasgow City,8416621,Cranhill Primary School,Numeracy,60.6557377
"P1, P4 & P7 combined",Glasgow City,8416729,Miltonbank Primary School,Listening and Talking,82.14285714
"P1, P4 & P7 combined",Glasgow City,8416729,Miltonbank Primary School,Reading,75
"P1, P4 & P7 combined",Glasgow City,8416729,Miltonbank Primary School,Writing,69.64285714
"P1, P4 & P7 combined",Glasgow City,8416729,Miltonbank Primary School,Numeracy,73.21428571
"P1, P4 & P7 combined",Glasgow City,8416923,Mosspark Primary School & Nursery Class,Listening and Talking,89.56521739
"P1, P4 & P7 combined",Glasgow City,8416923,Mosspark Primary School & Nursery Class,Reading,83.47826087
"P1, P4 & P7 combined",Glasgow City,8416923,Mosspark Primary School & Nursery Class,Writing,80
"P1, P4 & P7 combined",Glasgow City,8416923,Mosspark Primary School & Nursery Class,Numeracy,81.73913043
"P1, P4 & P7 combined",Glasgow City,8417024,Mount Florida Primary School & Nursery Class,Listening and Talking,86.73469388
"P1, P4 & P7 combined",Glasgow City,8417024,Mount Florida Primary School & Nursery Class,Reading,76.53061224
"P1, P4 & P7 combined",Glasgow City,8417024,Mount Florida Primary School & Nursery Class,Writing,73.46938776
"P1, P4 & P7 combined",Glasgow City,8417024,Mount Florida Primary School & Nursery Class,Numeracy,78.57142857
"P1, P4 & P7 combined",Glasgow City,8417520,Notre Dame Primary School,Listening and Talking,87.81725888
"P1, P4 & P7 combined",Glasgow City,8417520,Notre Dame Primary School,Reading,84.26395939
"P1, P4 & P7 combined",Glasgow City,8417520,Notre Dame Primary School,Writing,81.72588832
"P1, P4 & P7 combined",Glasgow City,8417520,Notre Dame Primary School,Numeracy,84.7715736
"P1, P4 & P7 combined",Glasgow City,8417628,Oakgrove Primary School,Listening and Talking,91.01123596
"P1, P4 & P7 combined",Glasgow City,8417628,Oakgrove Primary School,Reading,75.28089888
"P1, P4 & P7 combined",Glasgow City,8417628,Oakgrove Primary School,Writing,73.03370787
"P1, P4 & P7 combined",Glasgow City,8417628,Oakgrove Primary School,Numeracy,75.28089888
"P1, P4 & P7 combined",Glasgow City,8417822,Our Lady Of The Annunciation Primary School,Listening and Talking,92.64705882
"P1, P4 & P7 combined",Glasgow City,8417822,Our Lady Of The Annunciation Primary School,Reading,91.17647059
"P1, P4 & P7 combined",Glasgow City,8417822,Our Lady Of The Annunciation Primary School,Writing,89.70588235
"P1, P4 & P7 combined",Glasgow City,8417822,Our Lady Of The Annunciation Primary School,Numeracy,86.76470588
